sentence_id,text,label
1e3971c2-62c2-415a-aea2-07e2db8002dc_gen,Where is this located,STORE_VEHICLE_LOCATION
af280665-2159-46c5-8fcd-e7f7534fcfee_gen,"Yes, I was just curious if this car was available in Hayward California?",STORE_VEHICLE_LOCATION
366af6c2-e226-4c05-a2dd-4b2f7f6da9ce_gen,Where is your office to stop by?!?,STORE_VEHICLE_LOCATION
06075088-0ccc-4736-bf40-4fd9faf8b829_gen,Tempe Arizona?,STORE_VEHICLE_LOCATION
e61058ef-7225-4ab7-93bb-15e231a667d2_gen,Where is it located to go see in person?,STORE_VEHICLE_LOCATION
61c5bb1c-b2e3-429b-b094-ae429cec5cfc_gen,Where is this car at?,STORE_VEHICLE_LOCATION
e98e7003-1245-427a-b5ee-de2139f17132_gen,Need your address,STORE_VEHICLE_LOCATION
7c7d5e93-d18a-4836-8876-187a2c3c49a0_gen,Do you have a dealship in Tucson,STORE_VEHICLE_LOCATION
fd6965dc-e62d-4add-a36b-421c92600895_gen,Do you have a dealer ship in phx I'm want to take a look at the car?,STORE_VEHICLE_LOCATION
0c78336c-1c14-476e-a25f-83a68417da90_gen,I don't live near y'all anymore and it's hard to make it in.,STORE_VEHICLE_LOCATION
89c641dd-297b-4ca8-89be-d90ea8563bcf_gen,where would this car be to see it,STORE_VEHICLE_LOCATION
646b4d11-3943-4954-b0a5-2d105dbaa84c_gen,It just had the location listed as Texas on the website,STORE_VEHICLE_LOCATION
30a1fe4a-7f07-431b-b578-93edc2d992c9_gen,Where is this truck located,STORE_VEHICLE_LOCATION
fdcb44af-13e5-44bf-bc5b-51a95172ac1a_gen,stk#xxxxxxxxxx where is this car located?,STORE_VEHICLE_LOCATION
affc0f38-e618-41a8-8dba-38f1d29597a7_gen,Where,STORE_VEHICLE_LOCATION
324e9b75-8403-407f-a2c1-6290ec0b1207_gen,You don't have an address to check out the vehicle?,STORE_VEHICLE_LOCATION
3c36c416-7f34-4b11-91b0-fad4c2d4da2b_gen,You in Manchester,STORE_VEHICLE_LOCATION
6f9b807d-e434-4677-84f4-516894e86ed0_gen,I'm in Florida and the car is in Delaware.,STORE_VEHICLE_LOCATION
83f0a45d-ff8d-4e01-9074-256d58da425e_gen,where is your dealership located,STORE_VEHICLE_LOCATION
caf8f60a-2e23-48fe-89f3-dceb1c4d9a69_gen,where are you located,STORE_VEHICLE_LOCATION
380ed474-d3f1-4732-894c-1f239448cb0a_gen,Is this Vehicle in Colorado?,STORE_VEHICLE_LOCATION
1d126e2c-e312-4ea1-876a-3c443f271e73_gen,Where are you located,STORE_VEHICLE_LOCATION
f9415eea-7e1a-48c8-b8cc-5eb8f9c4c4e0_gen,"If so, where is the location?",STORE_VEHICLE_LOCATION
560eb521-0d3c-410d-bb43-f7472a0c17e1_gen,Where ?,STORE_VEHICLE_LOCATION
7b2b2a9a-dc80-441c-b9d0-94f25893fe71_gen,"Where is that vehicle
Located",STORE_VEHICLE_LOCATION
0eb7b091-3f87-4647-b819-ccf7110403cc_gen,where the car be?,STORE_VEHICLE_LOCATION
8b228f21-2222-45ae-8f03-1bd94354c77d_gen,The site says it is in Orlando is that true?,STORE_VEHICLE_LOCATION
ce28432a-5aff-4693-8302-348412c02c2e_gen,Where are u?,STORE_VEHICLE_LOCATION
c2b100a1-13c9-40b2-b753-82235660cdee_gen,Where  is this car located presently?,STORE_VEHICLE_LOCATION
280baca4-59e2-40af-b774-a3763977a630_gen,Can I go see it where it is???,STORE_VEHICLE_LOCATION
44d805a3-30b2-4027-8029-b330bfc81321_gen,Where,STORE_VEHICLE_LOCATION
44057b8f-9916-41ab-82ae-ba82e04d60c4_gen,Where are you > located?,STORE_VEHICLE_LOCATION
27c67d25-769c-426a-91de-2c185aa3c60d_gen,Where can I come see it?,STORE_VEHICLE_LOCATION
4824f178-0ad5-42d9-ac58-43b51d912636_gen,Where is this vehicle located (Hayward?) and what other features are in it?,STORE_VEHICLE_LOCATION
d9b72adb-d2e3-432e-b1a5-3d4c459416c4_gen,It says the car is in Mount Wolf PA.,STORE_VEHICLE_LOCATION
9da91b0a-a1f0-42e2-b458-a2df7353c41b_gen,Where is vehicle located,STORE_VEHICLE_LOCATION
3e3c1be5-907b-4720-9f71-963880a0ac33_gen,Where is the carvana store?,STORE_VEHICLE_LOCATION
42f662d9-c872-44c4-b1c9-65b132de5103,I need Carvana's address to transfer the title and it is not on the paperwork.,STORE_VEHICLE_LOCATION
d7b06ec7-6584-45b7-bdc1-b08c68a0faf3_gen,How far from philly,STORE_VEHICLE_LOCATION
665b4309-ef75-450d-a7f0-72b11daf1b33_gen,Where exactly is this truck at in the event I wanted to go look at it?,STORE_VEHICLE_LOCATION
24d30efe-81b3-4113-b5ba-c39318e4b90e_gen,Why is it there if you can't buy it??,STORE_VEHICLE_LOCATION
c4ca54f9-b693-41d5-ba24-8bf36a8e8300_gen,Yes is there a place I cna test drive it?,STORE_VEHICLE_LOCATION
7ec93b24-b4d6-4130-bf35-13e414ed8126_gen,Address?,STORE_VEHICLE_LOCATION
8802ce07-bfc0-4d2d-8324-88a844d9e525_gen,"Ok, where are you located?",STORE_VEHICLE_LOCATION
ebbde264-d9d4-4eb9-9df2-08eceb28fadb_gen,I need it near 61554,STORE_VEHICLE_LOCATION
ceb71705-589b-4d1a-a942-6a8b9cfe243d_gen,Where are you located?,STORE_VEHICLE_LOCATION
8b5e5c08-b101-44d8-925a-2ae55b9428d1_gen,Dealer name & address,STORE_VEHICLE_LOCATION
55e6e522-2e02-42d9-94cb-97a268f1aa7d_gen,"Actually...Cargurus says it's in Richmond, VA.",STORE_VEHICLE_LOCATION
1a0b2a16-469d-4db0-8049-0d635579346c_gen,"Is this vehicle in the Maryland area,my son is looking for a vehicle",STORE_VEHICLE_LOCATION
52682d9a-7e41-4395-9d89-90ab6e927f75_gen,Where is this car located?,STORE_VEHICLE_LOCATION
f2b41761-3e61-4196-b8cc-068d2ac92155_gen,Is there a dealer on this car.,STORE_VEHICLE_LOCATION
e5c05ccd-69f3-482d-b11d-2b58602e2b81_gen,Where is the car located,STORE_VEHICLE_LOCATION
b14fcbfa-2671-4300-9582-51505fb11805_gen,Yea I am interested where is the car located so I can come take a look,STORE_VEHICLE_LOCATION
3fa52def-88d4-4c0e-95c9-1fed77f54a90_gen,Do you have the address?,STORE_VEHICLE_LOCATION
694361c8-d515-4b96-93d6-ba92e2943134_gen,So when u say Tempe Az does that mean that's where the vehicle can be seen?,STORE_VEHICLE_LOCATION
15bfee85-37b7-4426-bf87-9babb7bf8c0c_gen,"I just saw it listed in charlotte, Orlando,Atlanta.",STORE_VEHICLE_LOCATION
2cd1da0d-6bf6-440c-9fff-4992feaba919_gen,This vehicle is in GA and I am in California how would this work,STORE_VEHICLE_LOCATION
7c5202bf-a42a-480e-aa0b-2bef17aebb5f_gen,Where are you located,STORE_VEHICLE_LOCATION
080d3fc2-a3ad-48af-9399-33ab61fca9b7_gen,I'm wondering about where the car is located?,STORE_VEHICLE_LOCATION
03e7963d-e837-4d65-9f37-1cbcd5c9adac_gen,Where is the car that  I am interested in located.,STORE_VEHICLE_LOCATION
e41cc31e-a87a-41d6-b29e-ab46a9d83c66_gen,What dealership is the red car at,STORE_VEHICLE_LOCATION
f7117dbf-a466-4a8b-8d1c-454647985bd0_gen,Hi is this  car local so that I can check it out?,STORE_VEHICLE_LOCATION
6964b2e1-1ebe-46ee-9ac1-7eefef295031_gen,Where is it?,STORE_VEHICLE_LOCATION
f18096bb-c93e-4658-b868-3b3f10936a5c_gen,Which dealer are you?,STORE_VEHICLE_LOCATION
6a6d5d3a-4157-43c6-9615-d2e377d2e2ae_gen,I thought the car was located in Phoenix.,STORE_VEHICLE_LOCATION
3b377a44-f42f-49bc-8928-10d978208efe_gen,What dealership?,STORE_VEHICLE_LOCATION
4dc01d2e-3eb2-47ae-9a69-5c50761d73f8_gen,Where are you located,STORE_VEHICLE_LOCATION
2d8db6a5-f783-4011-94d9-2afff73698f3_gen,Where is the vending ma?,STORE_VEHICLE_LOCATION
c07c6b10-86b7-4949-a207-3daa522bd701_gen,I have found a vehicle located in Richmond va,STORE_VEHICLE_LOCATION
b05bf98b-643e-4ca4-b24d-01a5f7b9fc4d_gen,It says it's in Marne Michigan.,STORE_VEHICLE_LOCATION
cc2f8d64-2a9f-4a71-a60b-5f25bba3b2e1_gen,I was wondering where this vehicle is at in the selling process?,STORE_VEHICLE_LOCATION
14816564-f6aa-419f-a83e-cba996eea6c7_gen,Send me the address to go and look at it,STORE_VEHICLE_LOCATION
86c1823e-7d55-4c09-958f-58fa474500a5_gen,Is there a recently added vending machine in Denver?,STORE_VEHICLE_LOCATION
3f893798-10ad-4059-85be-564104f7bfa6_gen,Where is it located ?,STORE_VEHICLE_LOCATION
e841a5cd-f46b-4245-b836-31b2a1066cbf_gen,Where do I go to test drive it,STORE_VEHICLE_LOCATION
24fab475-8db6-4d39-b9f9-1efcf0859758_gen,But where is the car currently located?,STORE_VEHICLE_LOCATION
d5d71665-63d5-447a-b2b0-fadc46783e29_gen,Yes where are located at,STORE_VEHICLE_LOCATION
141da9ce-de84-4145-bee6-4a4639d18191_gen,"Just to make sure, you're not a dealer, right?",STORE_VEHICLE_LOCATION
ec75d412-ffc2-4e64-b52d-28b6c789cbf5_gen,Can I buy in Puerto Rico,STORE_VEHICLE_LOCATION
ef27ed21-2a95-4d21-b82b-cc4b83aa4a48_gen,I didn't catch what town it's in,STORE_VEHICLE_LOCATION
5ea1b235-dca4-4076-b8d1-fa71eceb0d54_gen,What's your address?,STORE_VEHICLE_LOCATION
2ff46681-7406-4463-bf51-51ae43df1539_gen,Can you tell me the location of your dealership?,STORE_VEHICLE_LOCATION
4758eba0-95ae-4cba-a7f2-b538cc53545f_gen,Is 2013 zl1 in Franklin?...red black.14792miles...I,STORE_VEHICLE_LOCATION
0ef6ac39-3fd3-47aa-aa33-e68e4ffd47c5_gen,Do you know where this car is located?,STORE_VEHICLE_LOCATION
74ff08b5-5e3a-46db-a2f7-ec7958c67fd9_gen,And see that your vending machines are all in southern states.,STORE_VEHICLE_LOCATION
158f4263-51b9-4b8c-b179-5c574fe91b70_gen,Where is it located?,STORE_VEHICLE_LOCATION
4ee331cf-a28e-4d4a-9850-86dd79939271_gen,Apparently there is an a location nearby my residence for someone to come look at the car.,STORE_VEHICLE_LOCATION
31d6d6f8-2663-4dbc-97a2-b9c2226ea3ec_gen,Yes which dealership is this,STORE_VEHICLE_LOCATION
fed8fc5d-82f3-47a6-b222-4f304548a5fc_gen,"Also, is this vehicle in Raleigh?",STORE_VEHICLE_LOCATION
17319d10-505e-4234-ac78-703f47d36e62_gen,Although that is in manchester,STORE_VEHICLE_LOCATION
bcdc877a-0e81-46fc-9223-29e9396195dd_gen,Is there a place in Louisiana?,STORE_VEHICLE_LOCATION
8f6801d6-7b6d-4e66-a4e9-23dd3beff1ec_gen,So you also provide service in Hawaii?,STORE_VEHICLE_LOCATION
58124a81-cac3-4341-b8cc-5f83861d0534_gen,Where is it located I'd like to buy it,STORE_VEHICLE_LOCATION
64ef56b8-e578-41bc-bae9-6d691444e6d1_gen,Is there a Nirvana in NJ,STORE_VEHICLE_LOCATION
cfc07302-c774-43aa-b9c2-13772d5fe755_gen,What is the loc in Denver?,STORE_VEHICLE_LOCATION
59309ef5-9a66-4230-9be5-0acb2052d9c1_gen,"I just like BMW X5 , let me know where you're located",STORE_VEHICLE_LOCATION
46a07a7d-7836-47f9-90ce-830b5605cd10_gen,Do u have an office in Phoenix,STORE_VEHICLE_LOCATION
9c0da656-7962-44da-bc2d-179d28f03af8_gen,Where can we see this vehicle,STORE_VEHICLE_LOCATION
a9bc00a8-11cd-48d2-84f9-8bd714c53d96_gen,You are located in Manchester?,STORE_VEHICLE_LOCATION
f1b7a88c-6d1d-4f86-8116-ed8032301676_gen,Where is this car located?,STORE_VEHICLE_LOCATION
f3c67250-c8e4-47ef-8f85-18904ce35b64_gen,wats your address,STORE_VEHICLE_LOCATION
63c937a3-4d58-4a87-beb4-85f999fc8cbe_gen,Is it local for me to go look at?,STORE_VEHICLE_LOCATION
99e67613-6b61-4646-ab2b-dd8efaf6891a_gen,Where r u,STORE_VEHICLE_LOCATION
6f60a2b4-cb45-47aa-94f4-62a8de713231_gen,But I see the closest place to me is in ohio?,STORE_VEHICLE_LOCATION
6b9e1178-61ae-44e9-a642-334d4ddaac68_gen,Are you a car dealership?,STORE_VEHICLE_LOCATION
57a17003-7cff-4578-bdbc-12d2ea95d933_gen,Where?,STORE_VEHICLE_LOCATION
7f91864b-e4ee-4159-ae7a-f907dbe2baf6_gen,"Looks like Orlando Carvana
Is closest to me in Fort Lauderdale what about?Miami????",STORE_VEHICLE_LOCATION
60ab37d2-b478-4a72-b38d-602f8809ad35_gen,Where are u located,STORE_VEHICLE_LOCATION
dc037f3d-dd35-4e99-8c69-bab27b00986a_gen,Its show this vehicle is in Cary.,STORE_VEHICLE_LOCATION
b09be27a-722c-4ce6-a598-89136cf29335_gen,Can I come to carvana tempe location,STORE_VEHICLE_LOCATION
ec479b0b-13ce-47f6-8ae9-0f68e8c00fdb_gen,need your location,STORE_VEHICLE_LOCATION
0efb74a6-9729-411f-b580-66d6cd93e827_gen,I need the car in Hayward location,STORE_VEHICLE_LOCATION
d0e76ac3-da59-4107-b98d-1f75294ac5ad_gen,Where is the car located,STORE_VEHICLE_LOCATION
0fc8b158-1d43-438d-b955-c28ce51892a9_gen,where are you located?,STORE_VEHICLE_LOCATION
737061fe-55e5-4be3-8447-7e1d702cbd71_gen,Curious where car is currently located and what my discount would be.,STORE_VEHICLE_LOCATION
e4ecfb7a-f94d-477b-9d73-ffbd42200f53_gen,Can I see cars in albuquerque?,STORE_VEHICLE_LOCATION
a969042c-f46e-40ed-b77f-12800e8fb9a9_gen,What city ?,STORE_VEHICLE_LOCATION
5d841310-2a47-491d-a60a-7c3f1ff25a23_gen,Is that where the car is located?,STORE_VEHICLE_LOCATION
d6eec9fb-fb6a-4bd5-9e2a-c3b9c6fefec5_gen,Where is it at?,STORE_VEHICLE_LOCATION
0d94b202-a256-4a52-86f8-85b0a5fdd2a1_gen,What is the name of the dealership,STORE_VEHICLE_LOCATION
21ffbe09-db3e-4bfc-bcc6-ae44fe68ce39_gen,Where is this vehicle Deborah,STORE_VEHICLE_LOCATION
70716b34-55e6-4f5a-b861-ea55c0d6c92d_gen,Oh and location,STORE_VEHICLE_LOCATION
e556aa74-97bb-481f-8368-d6c3b07fbc1e_gen,What dealership,STORE_VEHICLE_LOCATION
b1ac6ae5-eefa-4633-be4d-8ab5e3ad23e9_gen,Where in Tucson?,STORE_VEHICLE_LOCATION
23332451-49ae-4d15-b895-d1f75a673b16_gen,Where is the 4S located?,STORE_VEHICLE_LOCATION
a311ac77-5cb1-45e9-9d2c-b129626cefea_gen,I see that this vehicle is in TX.,STORE_VEHICLE_LOCATION
ecec7453-1bb2-40ea-97bc-e231e3d5c62b_gen,What dealership is it at,STORE_VEHICLE_LOCATION
07e6ce81-9bbc-4fa7-8f06-6cccd998cf95_gen,"Yes, where is this car located",STORE_VEHICLE_LOCATION
3bc42bf4-450f-4c0f-8360-df6ed43d5802_gen,Is it in Norfolk MA right now,STORE_VEHICLE_LOCATION
39f48bf7-0429-4f90-8a96-9be70b79f352_gen,is carvana available in Canada?,STORE_VEHICLE_LOCATION
fdcbe310-9b3a-4ced-86ee-2c0fdeffad0d_gen,I just picked up my vehicle.,STORE_VEHICLE_LOCATION
167c4af2-20bc-4f6b-9fb9-04b0f641c555_gen,I only want cars near   me.,STORE_VEHICLE_LOCATION
e1d7eed3-68f3-490e-b3e2-fe38a67b0b35_gen,"Where your location 
And any discount 
On this car?",STORE_VEHICLE_LOCATION
3ba223a7-4dd9-48ef-9512-c7c3ca333746_gen,"I'm interested, just not so sure yet, where are u located?",STORE_VEHICLE_LOCATION
f75fbbef-2ed4-4bc6-893b-593b6dab02e0_gen,What your adddress,STORE_VEHICLE_LOCATION
0f8cb00d-61ce-4e29-8c6a-13aa7951b08f_gen,"It's in Memphis, correct?",STORE_VEHICLE_LOCATION
59dab6f0-8ce5-4d9f-89e7-7c7b94f3502e_gen,Where is this car coming from ?,STORE_VEHICLE_LOCATION
b0746022-f3e0-429f-9adc-f42de41592b5_gen,May I ask where this car is actually located?,STORE_VEHICLE_LOCATION
300dff0a-48bd-4c4c-9288-1bba5192fd9b_gen,I will be buying my car in a different location (california) from where I am selling it (florida).,STORE_VEHICLE_LOCATION
1b959c1c-d253-4c9f-8e32-ca6b1ad30747_gen,"I was researching cars in Atlanta,  where is this unit?",STORE_VEHICLE_LOCATION
d8326eb8-905a-4293-ab67-ed722a1aebf2_gen,Where is it located,STORE_VEHICLE_LOCATION
30dc26cf-932f-459e-b36a-0068c39887e1_gen,Where exactly is it located?,STORE_VEHICLE_LOCATION
49cf7ada-ce33-468f-9a3d-bcc0e99ca23c_gen,And is it here in New Mexico ?,STORE_VEHICLE_LOCATION
2eb17c08-8c9c-4b0b-90d3-d5fb88cbbf63_gen,Where can I do that at,STORE_VEHICLE_LOCATION
f9c79284-696b-4f5c-9002-ff2f8898efcb,i need a physical address to overnight you a check,STORE_VEHICLE_LOCATION
9511c511-cd7a-401f-9203-77e7287325c4_gen,Where is it located,STORE_VEHICLE_LOCATION
1cc123e9-32c9-4b1e-9b53-5d0e35288cf5_gen,Do you have dealerships in Arizona,STORE_VEHICLE_LOCATION
833ca848-fdd5-4a62-a591-38c86c68c667_gen,Cincinnati oh address?,STORE_VEHICLE_LOCATION
5f45e37c-a465-41ab-8c7e-c1ffff201cc4_gen,The vehicle isn't located at a dealership?,STORE_VEHICLE_LOCATION
7b5a2ccc-bd5c-44a7-bdd7-01c755c483aa_gen,"I live in Troy Michigan, where is the vehicle, when could it be there, and what is the out the door price?",STORE_VEHICLE_LOCATION
d62132e0-050f-44c2-ac56-40ab61e17898_gen,Where is your nearest local market closest to me,STORE_VEHICLE_LOCATION
481a1b99-2377-44a6-965d-de5e30c6d178_gen,What is it's location ?,STORE_VEHICLE_LOCATION
23a6eafc-4d9c-493b-b3a0-de27980ef9ee_gen,Where is it located,STORE_VEHICLE_LOCATION
99c19c27-80d6-4421-b25a-1449d049abe7_gen,Where are the cars located in order to look and test drive?,STORE_VEHICLE_LOCATION
bf2cb942-3052-457d-b66a-5b18349546c2_gen,What is the current loc of vehicle?,STORE_VEHICLE_LOCATION
709b7890-08b8-4cc1-9a68-df1df2ea8d77_gen,What is the actual address?,STORE_VEHICLE_LOCATION
51c90c57-2048-4b73-ab02-9bd6bf98d156_gen,I know that there is a carvana near me...,STORE_VEHICLE_LOCATION
86e43d73-1571-45cf-a33a-b3af3cf19301_gen,Where in Bakersfield are you located,STORE_VEHICLE_LOCATION
a0d1e4a8-bb98-4ce7-92f5-c44631f8d52c_gen,Area code 480 where is that,STORE_VEHICLE_LOCATION
906885e5-0bf9-449f-ac79-0304cbeca914_gen,Can you tell me where the car is physically located this kind of sounds like a scam,STORE_VEHICLE_LOCATION
3ba8fdda-b1b3-4814-8132-f9b4bdd82a3d_gen,Was wondering where it is located.,STORE_VEHICLE_LOCATION
833d2bd1-fa58-4646-9819-874e4d3127da_gen,"Yes, which seller is this?",STORE_VEHICLE_LOCATION
7d4cdfef-0f2d-4973-aa77-2eaf7d0f9790_gen,Where can we look at it?,STORE_VEHICLE_LOCATION
b7409660-d9a7-4c39-99d0-b2e5c7f9de28_gen,I like the car I am in nashville TN where is the car?,STORE_VEHICLE_LOCATION
ddd2a8c7-c976-4d3c-a320-0e94ed688b8a_gen,Or even where it is at currently?,STORE_VEHICLE_LOCATION
a281f9b6-173c-4d4d-befe-c788fd7eb11a_gen,When and where to come to buy this car,STORE_VEHICLE_LOCATION
77df1a4d-dcc4-4a2e-a246-dd019aa6428e_gen,where is it located,STORE_VEHICLE_LOCATION
a66b8889-c1a1-406f-83f2-5ea778a30006_gen,Where is this car located?,STORE_VEHICLE_LOCATION
f9745288-2c36-4d63-80ff-2c6905be3908_gen,Where are you located?,STORE_VEHICLE_LOCATION
1aa0efdf-857b-4f58-b52e-2b25013a147e_gen,"I'm looking for local,  I'm near Fort mill,  sc",STORE_VEHICLE_LOCATION
15551004-1a1f-4828-958e-5d12a4c2cb1c_gen,Where are your Carvana locations,STORE_VEHICLE_LOCATION
b028cebe-e191-44b0-9449-cbb4e87b12df_gen,Where is it located and much down is it,STORE_VEHICLE_LOCATION
66091b64-bf0d-43d3-9065-9b3dbcbf36d2_gen,I only want one in St. Louis,STORE_VEHICLE_LOCATION
d3fe9d11-128c-4a99-880c-f50cb5df2306_gen,"Hello
Were is it located?",STORE_VEHICLE_LOCATION
8476122c-a977-4b3d-9058-f79070c06eb2_gen,Looking to buy a car listed in my area.,STORE_VEHICLE_LOCATION
2677a3e4-7edf-4672-bb13-df449e0b8b5d_gen,Is your address,STORE_VEHICLE_LOCATION
e28f83e1-f751-417f-9af3-bc8750d9846a_gen,Can you send address,STORE_VEHICLE_LOCATION
b8ce86e1-e974-48e8-9209-f8cfc71f30ce_gen,Yes would like to see it Friday Where is your location?,STORE_VEHICLE_LOCATION
df5b0943-d923-4fc0-b238-f71750b0ce57_gen,Where is the vehicle located?,STORE_VEHICLE_LOCATION
0ad191d4-ec18-437c-9ff5-85594c5cf1a8_gen,where is car,STORE_VEHICLE_LOCATION
5cb98477-96a7-46a7-9a3b-6fd6da2fcbab_gen,May i know when can we come to have a look at this car and where are u located,STORE_VEHICLE_LOCATION
07362f93-2ac3-476c-aa74-32bff1619901_gen,Where is it located and when could it be delivered?,STORE_VEHICLE_LOCATION
ca2d098a-a002-440f-bbd5-82a820035b34,Are there Carvana offices to drop my car offer rather than waiting for a pick-up?,STORE_VEHICLE_LOCATION
242a446d-2dee-4788-a26e-401d91f56f6b_gen,No I will like to come check it out where is it located ??,STORE_VEHICLE_LOCATION
305c3260-0971-4a33-a583-86c37451ca06_gen,Its is availueble in arlington,STORE_VEHICLE_LOCATION
4a5abc2a-c7fa-4f8c-bac3-ba78e97cc659_gen,Do you service the LA area?,STORE_VEHICLE_LOCATION
615858db-c88b-426c-8ccb-b2a970c33b06_gen,Where you located at what part of town,STORE_VEHICLE_LOCATION
3e46c9ca-101d-4728-b682-069848833b92_gen,What is the location of this vehicle?,STORE_VEHICLE_LOCATION
09b60df2-116a-42a9-9cb0-ae2aa182dec2_gen,I simply wasn't up know if we can see the car today in St. Louis,STORE_VEHICLE_LOCATION
fe0ad167-9f1b-43f5-875a-1f8656fdd4a7_gen,Where are you located?,STORE_VEHICLE_LOCATION
72372a60-effd-467f-b234-74c040b00f9d_gen,Do you have a physical location where I can test drive?,STORE_VEHICLE_LOCATION
db341444-e04b-46c2-bd8f-43eb6a12c29d_gen,Is this QX80 locates in Memphis,STORE_VEHICLE_LOCATION
2ab4b506-8065-4687-896e-bbdd7e6eaacc_gen,Where are the locations for the car vending machines?,STORE_VEHICLE_LOCATION
63a27606-133a-4586-89c7-494dd1af11ff_gen,Where is it?,STORE_VEHICLE_LOCATION
0b63390b-7c65-4cf9-84f1-1a9fff9349b8_gen,Where is this truck actually located?,STORE_VEHICLE_LOCATION
bce5c524-021f-43f1-b1b7-3fe1383833cb_gen,Is this car max Jackson TN??,STORE_VEHICLE_LOCATION
2a7bc4d8-0442-48f8-94e6-8e8bad95b425_gen,Shipping to Alaska,STORE_VEHICLE_LOCATION
9dc63b08-79b1-425f-b972-cf57c0d3ad4a_gen,Is this mustang in Vegas ������,STORE_VEHICLE_LOCATION
c2116662-33a2-4233-9e34-4695d9543600_gen,Where can I go see it in person?,STORE_VEHICLE_LOCATION
72195091-ef43-4c1d-92ca-23d2c6872d36_gen,Where can I see the vehicle?,STORE_VEHICLE_LOCATION
b2a14659-f0a5-4ca5-af84-cfc8acdef61c_gen,"Yes, I was curious about it's location.",STORE_VEHICLE_LOCATION
46aab10d-e670-4b38-b4ec-be54fb43eb46_gen,Where can I see the Explorer?,STORE_VEHICLE_LOCATION
bc033770-6ae8-42ea-89ec-13f2853d3a8b_gen,We're you located,STORE_VEHICLE_LOCATION
e4c6ef15-41d9-4fe8-8661-b41cef6cf701_gen,Do touch have a dealer in my area?,STORE_VEHICLE_LOCATION
05fc7cb7-c78a-4f5c-a876-4b03f5eb81ee_gen,where is this car located?https://www.carvana.com/search/xxxxxxxxxx/xxxx-hyundai-equus-signature,STORE_VEHICLE_LOCATION
c924a517-05c6-468b-bf35-0599533176a7_gen,"or in Blue Mound, Texas?",STORE_VEHICLE_LOCATION
ebaeb2a4-f899-46e6-a0ee-df09077a63d7_gen,Is there a vending machine in Tucson,STORE_VEHICLE_LOCATION
3df321a5-fdad-4d46-9fe8-859e27eb7b29_gen,Built-in gps.cd player hands free way to talk on phone.all functions in an on the car working.dont want a big car i would like medium size,STORE_VEHICLE_LOCATION
bc642d5e-38cc-4b04-ba20-937364baaa87_gen,No not really just curious where the vehicle is located,STORE_VEHICLE_LOCATION
9170eeaf-e765-4725-bfe5-19ca8308a65c_gen,Whats your address,STORE_VEHICLE_LOCATION
133b74c2-f56e-4386-9e89-8119d8181c8d_gen,Where is this car located at?,STORE_VEHICLE_LOCATION
e53e0e5d-dc3b-4cbe-aed5-1c1dce97b922_gen,How can I tell where the cars are located?,STORE_VEHICLE_LOCATION
c5f893cb-339d-4807-8b39-9e76d690ff98_gen,Thank you where are you located at?,STORE_VEHICLE_LOCATION
3efda1c1-98de-4f98-8fda-65dcda3ef377_gen,Location,STORE_VEHICLE_LOCATION
2bec764b-81fa-421e-8a65-fa0b71804136_gen,Where is the company?,STORE_VEHICLE_LOCATION
76d8baec-4ce0-4996-b618-eeab0913198e_gen,Is there a local place where I could drive it to to confirm your offer.,STORE_VEHICLE_LOCATION
7d54a20e-4834-48e7-83eb-5c5c2129a42a_gen,How do I find out where the car is located?,STORE_VEHICLE_LOCATION
beda55e6-3f64-44b5-a133-d1be3faafd29_gen,Can I get the address of where that car is?,STORE_VEHICLE_LOCATION
a352facf-cfa7-4142-a7d9-e47fe3e77e6f_gen,Is there location in Michigan,STORE_VEHICLE_LOCATION
689ef9ff-07ea-4c87-8802-e9b7dab65757_gen,Are these cars local?,STORE_VEHICLE_LOCATION
e448dc7f-ea06-4502-9bfe-6e4d6f7c232f_gen,Can I have ur address,STORE_VEHICLE_LOCATION
a793650a-d7cc-41c7-bf5d-fccc324abe4f_gen,Or can I pick it from a dealership?,STORE_VEHICLE_LOCATION
2c3f3125-0fc7-4ca8-a2db-40aa94dd7bc3_gen,Is the car in AZ by any chance or where is it from..,STORE_VEHICLE_LOCATION
96afb8bf-3d0b-481e-b745-7b954492cfc1_gen,What is ur address,STORE_VEHICLE_LOCATION
b4c8b965-ac31-41bf-8382-368bc9932446_gen,Do you have any locations in Maine?,STORE_VEHICLE_LOCATION
48cae539-e48b-4f31-a6f3-39ef6ebe29a4_gen,I see it is located in Texas.,STORE_VEHICLE_LOCATION
89d81b89-02f1-4fa3-941b-d01fec969e92_gen,Ok where at,STORE_VEHICLE_LOCATION
cc958db8-357c-498e-965b-1f5335a96579_gen,Where can I go to view this car,STORE_VEHICLE_LOCATION
77c35d66-6aee-411f-9452-06ffbf66d724_gen,Yes where can I buy it,STORE_VEHICLE_LOCATION
6dc3d124-e5ca-483c-a782-8dd56c7161aa_gen,Where is it located?,STORE_VEHICLE_LOCATION
2e378940-cd7b-4708-83b3-78ea290caf94_gen,In or close to Denver,STORE_VEHICLE_LOCATION
9fbb641e-63d8-4300-83eb-c0bfcecbfb6c_gen,And where are you texting from?,STORE_VEHICLE_LOCATION
e8748473-1df5-4c69-8f55-8154e8545a96_gen,Are you able to deliver everywhere in the US?,STORE_VEHICLE_LOCATION
